,game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves
23,1146808824,09/05/2015 20:25,09/05/2015 20:27,bullet,chess,1172760,checkmated,910953,win,"['e4', 'e6', 'd4', 'd5', 'exd5', 'exd5', 'Nf3', 'Bd6', 'c4', 'c6', 'Nc3', 'Ne7', 'Bd3', 'Bg4', 'O-O', 'Nd7', 'Re1', 'Nf6', 'h3', 'Bh5', 'g4', 'Bg6', 'Ne5', 'Bxd3', 'Qxd3', 'dxc4', 'Nxc4', 'Bc7', 'Bg5', 'Qd7', 'Bxf6', 'gxf6', 'Qe3', 'Kd8', 'Ne4', 'Nd5', 'Qf3', 'h5', 'Nxf6', 'hxg4', 'hxg4', 'Bh2+', 'Kf1', 'Qc7', 'Nxd5', 'cxd5', 'Qxd5+', 'Kc8', 'Rac1', 'Kb8', 'Ne5', 'Bxe5', 'Rxc7', 'Bxc7', 'Kg2', 'a5', 'Rh1', 'Rd8', 'Qc4', 'Ra6', 'Rh7', 'Rc6', 'Qb3', 'Rxd4', 'Rxf7', 'Rxg4+', 'Kf3', 'Rg5', 'Rf8+', 'Ka7', 'Qe3+', 'Rgc5', 'a3', 'Bb6', 'Qe2', 'Rc4', 'Rf7', 'Re6', 'Kg2', 'Rxe2', 'Kf1', 'Rxf2+', 'Ke1', 'Rc1#', '0-1']",85
24,1146810940,09/05/2015 20:26,09/05/2015 20:28,bullet,chess,719269,checkmated,12977144,win,"['d4', 'c5', 'd5', 'e5', 'c4', 'd6', 'e3', 'f5', 'e4', 'Nf6', 'exf5', 'Bxf5', 'Ne2', 'Nbd7', 'Ng3', 'Bg6', 'Nc3', 'Be7', 'Bd3', 'Bxd3', 'Qxd3', 'O-O', 'O-O', 'g6', 'f4', 'a6', 'a3', 'Rb8', 'b4', 'Qc7', 'Be3', 'b5', 'bxc5', 'Nxc5', 'cxb5', 'Nxd3', 'bxa6', 'exf4', 'Rac1', 'fxe3', 'Nce4', 'Qb6', 'Nf5', 'gxf5', 'Kh1', 'Nxe4', 'Rxf5', 'Rxf5', 'Rf1', 'Rxf1#', '0-1']",51
25,1146812043,09/05/2015 20:28,09/05/2015 20:30,bullet,chess,2253321,resigned,928879,win,"['e4', 'Nf6', 'e5', 'Nd5', 'Nc3', 'Nxc3', 'bxc3', 'd5', 'd4', 'c5', 'Nf3', 'Nc6', 'Bd3', 'Bg4', 'Be3', 'e6', 'h3', 'Bxf3', 'Qxf3', 'Qa5', 'O-O', 'Qxc3', 'dxc5', 'Bxc5', 'Bb5', 'O-O', 'Bxc6', 'bxc6', 'Bxc5', 'Qxc5', 'c3', 'Rab8', 'Rfe1', 'Rb2', 'a4', 'Rfb8', 'Rad1', 'R8b3', 'Re3', 'Rb1', 'Rxb1', 'Rxb1+', 'Kh2', 'Rc1', 'Qg3', 'h6', 'f4', 'Qc4', 'f5', 'Qf1', 'Qh4', 'Qxf5', 'Qd8+', 'Kh7', 'Rg3', 'Qf4', '0-1']",57
26,1146813689,09/05/2015 20:31,09/05/2015 20:33,bullet,chess,12976040,insufficient,5600103,insufficient,"['e4', 'e6', 'Nc3', 'd5', 'd4', 'Bb4', 'a3', 'Bxc3+', 'bxc3', 'dxe4', 'Qg4', 'Nf6', 'Qxg7', 'Rg8', 'Qh6', 'c5', 'Bb5+', 'Nc6', 'Bxc6+', 'bxc6', 'Ne2', 'Rxg2', 'Bg5', 'Rxf2', 'Kxf2', 'Ng4+', 'Kg3', 'Nxh6', 'Bxd8', 'Kxd8', 'Raf1', 'f5', 'Kf4', 'Ba6', 'Rf2', 'Ng4', 'Rg2', 'Ke7', 'h3', 'Nf6', 'Rg7+', 'Kd6', 'dxc5+', 'Kxc5', 'Nd4', 'Kd5', 'Rd1', 'Nh5+', 'Ke3', 'Nxg7', 'Nxf5+', 'Ke5', 'Nxg7', 'Rg8', 'Nh5', 'Rg5', 'Rd7', 'Rxh5', 'Rxa7', 'Bc4', 'Ra5+', 'Bd5', 'c4', 'Rxh3+', 'Kd2', 'Kd4', 'cxd5', 'exd5', 'Ra6', 'c5', 'Rf6', 'h5', 'Kc1', 'Kc3', 'Rf1', 'e3', 'Re1', 'd4', 'a4', 'c4', 'a5', 'd3', 'cxd3', 'cxd3', 'a6', 'd2+', 'Kd1', 'dxe1=Q+', 'Kxe1', 'Kd3', 'Kf1', 'Rh1+', 'Kg2', 'Ra1', 'Kh3', 'Rxa6', 'Kh4', 'e2', 'Kh3', 'e1=Q', 'Kh2', 'Ra2+', 'Kh3', 'Qf1+', 'Kh4', 'Rh2+', 'Kg5', 'Rg2+', 'Kh6', '1/2-1/2']",110
27,1146816153,09/05/2015 20:32,09/05/2015 20:34,bullet,chess,4189272,win,4121465,resigned,"['e4', 'e5', 'd4', 'exd4', 'Nf3', 'd5', 'e5', 'c5', 'c3', 'dxc3', 'Nxc3', 'Be6', 'Bg5', 'Qd7', 'Bb5', 'Nc6', 'O-O', 'Be7', 'Bf4', 'Bd8', 'Qd2', 'Nge7', 'Rad1', 'a6', 'Be2', 'Bc7', 'Rfe1', 'O-O', 'Ng5', 'Rad8', 'Bd3', 'h6', 'Nxe6', 'Qxe6', 'Bg3', 'Nf5', 'Bxf5', 'Qxe5', 'Nxd5', '1-0']",40
28,1146817302,09/05/2015 20:35,09/05/2015 20:37,bullet,chess,8601925,win,11601841,timeout,"['d4', 'c5', 'd5', 'e5', 'e4', 'd6', 'Nc3', 'f5', 'exf5', 'Bxf5', 'Bb5+', 'Nd7', 'Bxd7+', 'Qxd7', 'Nf3', 'Be7', 'O-O', 'Nf6', 'Nd2', 'O-O', 'a4', 'a6', 'Nc4', 'Rae8', 'a5', 'Kh8', 'b3', 'Ne4', 'Nxe4', 'Bxe4', 'f3', 'Bg6', 'Be3', 'e4', 'f4', 'Bf6', 'Ra2', 'Bf5', 'h3', 'Bc3', 'g4', 'Bg6', 'Qe2', 'Bd4', 'Kg2', 'h5', 'Kg3', 'Bh7', 'gxh5', 'Rf5', 'Bxd4', 'cxd4', 'Raa1', 'Rxd5', 'Rae1', 'e3', 'Qf3', 'Be4', 'Qg4', 'Bf5', 'Qf3', 'Be4', 'Qg4', 'Rf5', 'Rd1', 'Qe7', 'Rxd4', 'Bxc2', 'Re1', 'Bxb3', 'Nxe3', 'Rf6', 'Ng2', 'Qf7', 'Rde4', 'Rxe4', 'Rxe4', 'Bd5', 'Rd4', 'Bxg2', 'Kxg2', 'Re6', 'Kg3', 'Re3+', 'Kh4', 'Qb3', 'Rxd6', 'Re7', 'Rd8+', 'Kh7', 'Rd4', '1-0']",92
29,1146819469,09/05/2015 20:37,09/05/2015 20:39,bullet,chess,12508683,win,3824675,resigned,"['d3', 'd5', 'c3', 'e5', 'Qc2', 'Nf6', 'e4', 'd4', 'Bg5', 'c5', 'Nf3', 'Nc6', 'Nbd2', 'h6', 'Bh4', 'g5', 'Bg3', 'Bd6', 'Nc4', 'Bc7', 'Ncxe5', 'Nh5', 'Nxc6', 'bxc6', 'Bxc7', 'Qxc7', 'Be2', 'Nf4', 'g3', 'Nxe2', 'Qxe2', 'Bg4', 'h3', 'Bh5', 'g4', 'Bg6', 'cxd4', 'cxd4', 'Nxd4', 'Rd8', 'Nf5', 'Qe5', 'O-O', 'h5', 'f4', 'gxf4', 'Qf3', 'hxg4', 'hxg4', 'Bxf5', 'exf5', 'Qc5+', 'Kg2', 'Rd4', 'Rae1+', 'Kf8', 'Re4', 'Qc2+', 'Rf2', 'Qxd3', 'Rxf4', 'Qc4', 'f6', 'Rh4', 'Rxd4', 'Qxd4', 'Kg3', 'Rh6', 'Qxc6', 'Rxf6', 'Qxf6', 'Qxf6', 'Rxf6', 'Kg7', 'g5', '1-0']",76
30,1146821317,09/05/2015 20:39,09/05/2015 20:41,bullet,chess,1135708,win,3200531,checkmated,"['e4', 'Nf6', 'd3', 'd5', 'e5', 'Nfd7', 'f4', 'e6', 'Nf3', 'c5', 'c3', 'Nc6', 'Be3', 'Be7', 'Nbd2', 'b6', 'd4', 'a5', 'a4', 'Ba6', 'Bb5', 'Bxb5', 'axb5', 'Ncb8', 'Qe2', 'f5', 'exf6', 'Bxf6', 'Ne5', 'O-O', 'O-O', 'Nxe5', 'fxe5', 'Bg5', 'Rxf8+', 'Kxf8', 'Rf1+', 'Kg8', 'dxc5', 'bxc5', 'Bxc5', 'Nd7', 'Bd6', 'Nb6', 'Nf3', 'Be7', 'Bxe7', 'Qxe7', 'Nd4', 'Nc4', 'b3', 'Nb6', 'Nc6', 'Qc5+', 'Qf2', 'Qxf2+', 'Rxf2', 'Rf8', 'Rxf8+', 'Kxf8', 'Nxa5', 'Nd7', 'Nc6', 'Nb6', 'Kf2', 'Ke8', 'Ke3', 'Kd7', 'Kd4', 'g6', 'c4', 'dxc4', 'bxc4', 'Kc7', 'g4', 'Kd7', 'h4', 'Kc7', 'Ne7', 'Kd7', 'Ng8', 'Ke8', 'Nf6+', 'Kf7', 'Nxh7', 'Nd7', 'Ng5+', 'Ke7', 'c5', 'Nf8', 'b6', 'Kd7', 'Kc4', 'Kc6', 'Nf7', 'Nd7', 'Nd8#', '1-0']",98
31,1146823405,09/05/2015 20:42,09/05/2015 20:44,bullet,chess,4158440,win,14000792,timeout,"['g3', 'd5', 'Bg2', 'e5', 'c4', 'd4', 'e3', 'Nf6', 'exd4', 'exd4', 'Nf3', 'c5', 'O-O', 'Be7', 'd3', 'O-O', 'a3', 'Nc6', 'Re1', 'Bg4', 'Bg5', 'h6', 'Bxf6', 'Bxf6', 'Nbd2', 'Re8', 'Rb1', 'Qc7', 'Ne4', 'Be7', 'Qc2', 'f5', 'Ned2', 'Bf6', 'h3', 'Bh5', 'b4', 'b6', 'Nh2', 'Rad8', 'Ndf3', 'Bf7', 'Nf1', 'g5', 'b5', 'Ne5', 'Nxe5', 'Rxe5', 'a4', 'Rde8', 'Rxe5', 'Rxe5', 'Qd2', 'Kg7', 'Re1', 'h5', 'Rxe5', 'Qxe5', 'Nh2', 'f4', 'Nf3', 'Qf5', 'Nh2', 'g4', 'hxg4', 'hxg4', 'Be4', 'Qg5', 'Qxf4', 'Qxf4', 'gxf4', 'Bh5', 'Kg2', 'Bh4', 'Bf5', 'Kf6', 'Bxg4', 'Bg6', 'Be2', 'Bf5', 'Kf3', 'Bh3', 'Ng4+', 'Kf5', 'Nh6+', 'Kg6', 'Ng4', 'Kf5', 'Ne5', 'Bf6', 'Nc6', 'Bg4+', 'Kg2', 'Bxe2', 'Nxa7', 'Kxf4', 'Nc8', 'Bxd3', 'Nxb6', 'Bxc4', 'Nxc4', 'd3', 'a5', 'Bd4', 'b6', 'd2', 'b7', '1-0']",108
32,1146826189,09/05/2015 20:45,09/05/2015 20:47,bullet,chess,3514196,win,316130,timeout,"['e4', 'c6', 'd4', 'd5', 'e5', 'Bf5', 'g4', 'Bg6', 'h4', 'h6', 'h5', 'Bh7', 'e6', 'Qd6', 'exf7+', 'Kxf7', 'Bd3', 'Bxd3', 'Qxd3', 'Nd7', 'Ne2', 'e5', 'Qf5+', 'Ngf6', 'dxe5', 'Qxe5', 'Qg6+', 'Kg8', 'Nc3', 'Qe8', 'Qf5', 'Bb4', 'Be3', 'Qe5', 'Qg6', 'Nf8', 'Qf5', 'Qxf5', 'gxf5', 'Kh7', 'O-O-O', 'N8d7', 'Nf4', 'Rhe8', 'Ne6', 'Nf8', 'Nf4', 'Bxc3', 'bxc3', 'Re7', 'Bd4', 'Rf7', 'Rdg1', 'Re8', 'Rg6', 'Kh8', 'Rg3', 'N8h7', 'Ng6+', 'Kg8', 'Ne5', 'Rfe7', 'f4', 'b6', 'Nxc6', 'Rc7', 'Ne5', 'Rec8', 'Rhg1', 'Kf8', 'Rg6', 'Re7', 'Ng4', 'Nxg4', 'R1xg4', 'Rcc7', 'f6', '1-0']",78
33,1146828590,09/05/2015 20:47,09/05/2015 20:49,bullet,chess,1024183,win,14117177,resigned,"['e4', 'd6', 'd4', 'Nd7', 'Nc3', 'e5', 'Nf3', 'Ngf6', 'g4', 'Be7', 'g5', 'Nh5', 'h4', 'Nf4', 'Bxf4', 'exf4', 'Qd2', 'c6', 'Qxf4', 'Qb6', 'O-O-O', 'a5', 'e5', 'dxe5', 'dxe5', 'Qxf2', 'Ne4', 'Qb6', 'Nd6+', 'Bxd6', 'exd6', 'O-O', 'h5', 'Nc5', 'Bc4', 'Be6', 'g6', 'fxg6', 'Bxe6+', 'Nxe6', 'Qc4', 'Qe3+', 'Nd2', 'Rf2', 'hxg6', 'h6', 'Rhe1', 'b5', 'Rxe3', 'bxc4', 'Rxe6', 'c3', 'bxc3', 'Rb8', 'd7', 'Rff8', 'Ne4', 'Rb1+', 'Kxb1', 'Rb8+', 'Kc1', 'Rb1+', 'Kxb1', '1-0']",64
34,1146830602,09/05/2015 20:49,09/05/2015 20:51,bullet,chess,4632001,win,302538,resigned,"['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Bc4', 'Bc5', 'O-O', 'd6', 'c3', 'Bg4', 'Qb3', 'Bxf3', 'Bxf7+', 'Kf8', 'Bxg8', 'Rxg8', 'gxf3', 'Qf6', 'Qxb7', 'Ne5', 'Qxa8+', 'Kf7', 'Qd5+', 'Kf8', 'f4', 'Nf3+', 'Kg2', 'g5', 'fxg5', 'Nxg5', 'Qf5', 'Nf7+', 'Kh1', 'Qh4', 'Bf4', 'd3', 'Nd2', 'Bxf2', 'e5', 'dxe5', 'Bxe5', 'Rg5', 'Qxf2', 'Qg4', '1-0']",47
35,1146832291,09/05/2015 20:52,09/05/2015 20:54,bullet,chess,36037354,timeout,3903877,win,"['e4', 'e6', 'd3', 'd5', 'Nd2', 'c5', 'Qe2', 'Be7', 'Ngf3', 'Nf6', 'e5', 'Nfd7', 'g3', 'Nc6', 'Bg2', 'Qc7', 'O-O', 'Ndxe5', 'Nxe5', 'Qxe5', 'Qg4', 'O-O', 'Nf3', 'Qc7', 'c4', 'e5', 'Qh5', 'd4', 'Ng5', 'h6', 'Ne4', 'f5', 'Bxh6', 'fxe4', 'Bxe4', 'Rf6', 'Bg5', 'Be6', 'Bxf6', 'Bxf6', 'Qh7+', 'Kf7', 'f4', 'Ke7', 'fxe5', 'Qxe5', 'Rae1', 'Qg5', 'Bd5', 'Ne5', 'Bxe6', 'Kxe6', 'Qe4', 'Rd8', 'Qxb7', 'Rd6', 'Qe4', 'Kd7', 'Kg2', 'Kc7', 'h4', 'Qg4', 'Qxg4', 'Nxg4', 'Kh3', 'Ne3', 'Rf2', 'g5', 'h5', 'g4+', 'Kh2', 'Be5', '0-1']",73
36,1146834559,09/05/2015 20:55,09/05/2015 20:57,bullet,chess,34100552,win,637033,timeout,"['d4', 'f5', 'c4', 'Nf6', 'Nc3', 'd6', 'g3', 'g6', 'Bg2', 'Bg7', 'Nf3', 'O-O', 'O-O', 'c6', 'Qc2', 'Qe8', 'Bg5', 'e5', 'Bxf6', 'Bxf6', 'dxe5', 'dxe5', 'e4', 'Na6', 'a3', 'Nc5', 'Nd2', 'a5', 'b4', 'Ne6', 'f4', 'Nd4', 'Qd3', 'axb4', 'axb4', 'Rxa1', 'Rxa1', 'Be6', 'fxe5', 'Bxe5', 'Nf3', 'Nxf3+', 'Bxf3', 'fxe4', 'Bxe4', 'Qf7', 'Bg2', 'Bxc4', 'Qe3', 'Qf6', 'Ne4', 'Qg7', 'Rd1', 'Bd5', 'Kh1', 'h6', 'b5', 'Kh7', 'bxc6', 'bxc6', 'Nf2', 'Bf6', 'Bxd5', 'cxd5', 'Ng4', 'Bg5', 'Qd4', 'Rf1+', 'Kg2', 'Rxd1', 'Qxd1', 'h5', 'Nf2', 'Qe5', 'Qf3', 'd4', 'Nd3', 'Qe3', 'Qxe3', 'Bxe3', 'Kf3', 'g5', 'h3', 'Kg6', 'g4', 'h4', 'Ke4', 'Kf6', 'Ne5', 'd3', 'Nxd3', 'Bf4', 'Ne1', 'Bg3', 'Nd3', 'Bf4', 'Nc5', 'Kg6', 'Nd3', 'Kh6', 'Ne1', 'Kh7', 'Nf3', 'Kg7', 'Nxh4', 'Kf6', 'Ng2', 'Bg3', 'Ne3', 'Kg6', 'Nf5', '1-0']",112
37,1146837008,09/05/2015 20:56,09/05/2015 20:58,bullet,chess,6334865,win,3526291,resigned,"['e4', 'e6', 'd4', 'd5', 'e5', 'f5', 'exf6', 'Nxf6', 'g4', 'Bd6', 'g5', 'Nfd7', 'Bd3', 'Nf8', 'h4', 'e5', 'dxe5', 'Bxe5', 'f4', 'Bd6', 'Nf3', 'Bg4', 'Kf2', 'c6', 'Re1+', 'Kd7', 'Ne5+', 'Bxe5', 'Qxg4+', 'Kc7', 'Rxe5', 'Nbd7', 'Re1', 'h5', 'Qg3', 'Kb6', 'Be3+', 'c5', 'a4', 'd4', 'a5+', 'Kc6', 'Be4+', 'Kc7', 'f5+', 'Kc8', 'Bf4', 'Nb8', 'a6', 'Nxa6', 'Rxa6', 'bxa6', 'Bxa8', '1-0']",54
38,1146838337,09/05/2015 20:58,09/05/2015 21:00,bullet,chess,25073230,win,14117665,resigned,"['d4', 'd5', 'c4', 'dxc4', 'Nc3', 'c6', 'e3', 'b5', 'a4', 'Bd7', 'axb5', 'cxb5', 'b3', 'Qc8', 'bxc4', 'bxc4', 'Nf3', 'Nf6', 'Ne5', 'e6', 'Nxc4', 'Bb4', 'Qb3', 'Nd5', 'Bd2', 'a5', 'Nxd5', 'Bxd2+', 'Nxd2', 'exd5', 'Qxd5', 'Nc6', 'Bb5', 'O-O', 'Rc1', 'Nb4', 'Rxc8', 'Nxd5', 'Rxf8+', 'Kxf8', 'Bxd7', 'a4', 'O-O', 'a3', 'Bc6', 'Nc3', 'Bxa8', '1-0']",48
39,1146840252,09/05/2015 21:01,09/05/2015 21:03,bullet,chess,1033689,win,4159314,timeout,"['e4', 'e6', 'd4', 'd5', 'e5', 'f5', 'exf6', 'Nxf6', 'g4', 'h6', 'Bd3', 'Nc6', 'Bg6+', 'Kd7', 'Nc3', 'Bd6', 'f4', 'a6', 'h3', 'Qe7', 'Nf3', 'b5', 'O-O', 'Bb7', 'a4', 'b4', 'Ne2', 'Raf8', 'Ne5+', 'Kc8', 'c4', 'dxc4', 'Nxc4', 'Nd5', 'Ne5', 'Qf6', 'Be4', 'Bxe5', 'dxe5', 'Qe7', 'Bxd5', 'exd5', 'Be3', 'Rd8', 'Nd4', 'Nxd4', 'Qxd4', 'c5', 'Qxc5+', 'Qxc5', 'Bxc5', 'd4', 'Bxb4', 'd3', 'Bd6', 'Be4', 'Rfe1', 'Bf3', 'Re3', 'Be2', 'Kf2', 'Kb7', 'Re1', 'Rc8', 'R1xe2', 'dxe2', 'Rxe2', 'Rc4', 'Kg3', 'Rxa4', 'e6', 'Re8', 'e7', 'Rc4', 'f5', 'Rc6', 'Ba3', 'Rb6', 'h4', 'Rb3+', 'Kg2', 'Rb5', 'Kf3', 'h5', 'Kf4', 'hxg4', 'Kxg4', 'Rd5', 'Kg5', 'Rd7', 'Kg6', 'a5', 'Kxg7', 'Rexe7+', 'Rxe7', '1-0']",96
40,1146842558,09/05/2015 21:03,09/05/2015 21:05,bullet,chess,1631217,win,6201768,timeout,"['d4', 'f5', 'c4', 'Nf6', 'Nc3', 'g6', 'Nf3', 'Bg7', 'g3', 'd6', 'Bg2', 'O-O', 'O-O', 'c6', 'Bd2', 'Qe8', 'Qc1', 'e5', 'dxe5', 'dxe5', 'Bh6', 'e4', 'Bxg7', 'Kxg7', 'Nd4', 'Qe5', 'e3', 'Nbd7', 'Qc2', 'Nc5', 'Rad1', 'a5', 'b3', 'g5', 'Nde2', 'Nd3', 'Rd2', 'Be6', 'Rfd1', 'Rad8', 'Nc1', 'Nb4', 'Qb2', 'Rxd2', 'Rxd2', 'f4', 'a3', 'Na6', 'Nd1', 'Qxb2', 'Nxb2', 'f3', 'Bf1', 'Nc5', 'b4', 'axb4', 'axb4', 'Ncd7', 'c5', 'Ne5', 'Na4', 'Ra8', 'Nb6', 'Ra1', 'Rd1', 'h5', 'h4', 'Bb3', 'Nxb3', 'Rxd1', 'Nd4', 'gxh4', 'Nf5+', 'Kg6', 'Nxh4+', 'Kg5', 'Nc8', 'Nfg4', 'Nd6', 'Nd3', 'Nxe4+', 'Kh6', 'Nf5+', 'Kh7', 'Ng5+', 'Kg6', 'Nxf3', 'Kxf5', 'Nd4+', 'Ke4', 'f3+', 'Kxe3', 'Nc2+', 'Kd2', 'fxg4', 'Nf2', 'gxh5', 'Kxc2', 'Kxf2', 'Rd2+', 'Kf3', 'Rd7', 'Be2', 'Re7', 'Kf4', 'Kc3', 'Bg4', 'Kxb4', 'Bf5', 'Kxc5', 'h6', 'b5', 'h7', 'Rxh7', 'Bxh7', 'b4', 'Be4', 'Kd4', 'Bxc6', 'b3', 'Be4', 'b2', 'g4', '1-0']",124
41,1146844960,09/05/2015 21:05,09/05/2015 21:07,bullet,chess,22201220,resigned,44157797,win,"['h4', 'e6', 'h5', 'h6', 'g4', 'd5', 'd3', 'c5', 'Nd2', 'Nc6', 'e3', 'e5', 'Ndf3', 'Bd6', 'Bh3', 'Nf6', 'g5', 'hxg5', 'Bxc8', 'Qxc8', 'Nxg5', 'Qf5', 'N5f3', 'Rxh5', 'Rxh5', 'Qxh5', 'Bd2', 'O-O-O', 'Bc3', 'e4', 'Nd2', 'd4', 'exd4', 'cxd4', 'Qxh5', 'Nxh5', 'Nxe4', 'dxc3', 'bxc3', 'f5', 'Nxd6+', 'Rxd6', 'Kd2', 'Re6', 'Nf3', 'g6', 'c4', 'Nf4', 'Rg1', 'Re2+', 'Kc3', 'Rxf2', 'Ng5', 'Ne2+', '0-1']",55
42,1146846351,09/05/2015 21:07,09/05/2015 21:09,bullet,chess,2021749,resigned,12917940,win,"['d4', 'f5', 'c4', 'Nf6', 'Nc3', 'g6', 'e3', 'Bg7', 'Nf3', 'd6', 'b3', 'O-O', 'Bb2', 'c6', 'g3', 'Qe8', 'Bg2', 'e5', 'd5', 'e4', 'Nd4', 'c5', 'Ndb5', 'Qe7', 'Na3', 'a6', 'Nc2', 'Nbd7', 'a4', 'Ne5', 'O-O', 'Nd3', 'Qb1', 'Ng4', 'Ne1', 'Nxb2', 'Qxb2', 'Bd7', 'Qc2', 'Ne5', 'Rd1', 'g5', 'f4', 'Ng4', 'Qe2', 'Bxc3', 'Nc2', 'gxf4', 'exf4', 'Qg7', 'h3', 'Nf6', 'Kh2', 'Kh8', 'Rg1', 'Rg8', 'Bf1', 'Qh6', 'Ne3', 'Bd4', 'Rxd4', 'cxd4', 'Ng2', 'Rg7', 'Qd1', 'd3', 'Ne3', 'Rag8', 'b4', 'Rxg3', 'Rxg3', 'Qxf4', 'Ng4', 'Nxg4+', 'hxg4', 'Rxg4', 'Qe1', 'd2', 'Qf2', 'Qxf2+', '0-1']",81
43,1146848200,09/05/2015 21:08,09/05/2015 21:10,bullet,chess,24603147,win,687073,resigned,"['e4', 'e6', 'd4', 'd5', 'e5', 'f5', 'exf6', 'Nxf6', 'g4', 'h6', 'Bd3', 'Kf7', 'Nf3', 'Bd6', 'g5', 'hxg5', 'Nxg5+', 'Kg8', 'Bg6', 'Ne4', 'Nxe4', 'dxe4', 'Bxe4', 'Qf6', 'Nc3', 'Rxh2', 'Rxh2', 'Bxh2', 'Qh5', 'Nd7', 'Qxh2', 'Qxd4', 'Be3', 'Qxe4', 'Nxe4', '1-0']",36
44,1146849306,09/05/2015 21:11,09/05/2015 21:13,bullet,chess,4157109,timeout,12503916,win,"['d4', 'f5', 'c3', 'Nf6', 'f4', 'd6', 'Nf3', 'c6', 'e3', 'g6', 'Bc4', 'Bg7', 'O-O', 'd5', 'Bd3', 'Ne4', 'Bxe4', 'fxe4', 'Ne5', 'O-O', 'a4', 'Be6', 'b4', 'Nd7', 'a5', 'Nxe5', 'dxe5', 'b6', 'Nd2', 'c5', 'Nb3', 'Rc8', 'axb6', 'axb6', 'Ba3', 'Qd7', 'bxc5', 'Bg4', 'Qd4', 'Qb5', 'Rab1', 'e6', 'cxb6', 'Rc4', 'Qd2', 'Ra8', 'Bd6', 'Qxb6', 'Nc5', 'Qc6', 'Nb3', 'Rc8', 'Nd4', 'Qd7', 'Bb4', 'Bf5', 'h3', 'h5', 'Qc2', 'h4', 'Rbc1', 'Bf8', 'Qf2', 'Bxb4', 'cxb4', 'Rxc1', 'Rxc1', 'Rxc1+', 'Kh2', 'Rh1+', '0-1']",71
